query_id,customer_id,query_text,product_category,query_type,resolution_time_hours,customer_satisfaction,customer_tier,customer_tenure_months,customer_total_orders,customer_avg_order_value,query_length_words,has_order_reference,is_urgent,created_datetime,hour_of_day,day_of_week,is_weekend,query_complexity_score
QRY_000143,CUST_0143,How do I reset my Dumbbells to factory settings?,Sports,Technical Support,3.71,2.5,Bronze,138.4,12,150.7,9,False,False,2025-01-29 21:07:08,21,2,False,0.493
QRY_000144,CUST_0144,My order #ORD643623 was supposed to arrive yesterday but I haven't received it,Clothing,Shipping,2.67,4.2,Bronze,54.8,9,148.79,13,True,False,2025-02-02 23:17:27,23,6,True,0.607
QRY_000145,CUST_0145,Why was I charged tax on my order when I live in New Hampshire?,Electronics,Billing,5.94,3.4,Bronze,15.3,13,137.25,14,False,False,2025-06-11 16:11:42,16,2,False,0.367
QRY_000146,CUST_0146,How do I reset my Bike Helmet to factory settings?,Sports,Technical Support,4.4,3.0,Silver,13.9,11,225.2,10,False,False,2025-09-13 02:56:48,2,5,True,0.401
QRY_000147,CUST_0147,The Garden Hose arrived damaged. How do I return it?,Home & Garden,Returns,0.71,3.7,Bronze,4.8,11,94.47,10,False,False,2025-08-23 11:49:40,11,5,True,0.549
QRY_000148,CUST_0148,My Lawn Mower stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,8.38,2.0,Bronze,4.1,14,237.61,11,False,False,2025-05-21 11:50:21,11,2,False,0.166
QRY_000149,CUST_0149,The Dining Table makes a strange noise when I use it,Home & Garden,Technical Support,5.13,2.8,Bronze,6.0,9,123.77,11,False,False,2025-03-24 11:40:33,11,0,False,0.189
QRY_000150,CUST_0150,How do I reset my Jacket to factory settings?,Clothing,Technical Support,2.02,3.9,Silver,6.5,7,174.47,9,False,False,2025-07-21 02:20:36,2,0,False,0.336
QRY_000151,CUST_0151,My order #ORD910208 was supposed to arrive yesterday but I haven't received it,Electronics,Shipping,2.01,3.8,Silver,46.5,16,95.95,13,True,False,2025-02-08 21:57:56,21,5,True,0.307
QRY_000152,CUST_0152,I lost my receipt but want to return this Dress,Clothing,Returns,2.75,2.5,Bronze,54.4,9,180.8,10,False,False,2025-07-02 12:02:50,12,2,False,0.153
QRY_000153,CUST_0153,My package was delivered but I wasn't home. Where is it now?,Books,Shipping,1.95,4.0,Bronze,21.0,11,123.86,12,False,False,2025-02-28 03:32:33,3,4,False,0.277
QRY_000154,CUST_0154,Can I return this Basketball even though it's been 40 days?,Sports,Returns,6.73,2.9,Bronze,11.5,13,202.45,11,False,False,2025-01-30 20:36:55,20,3,False,0.335
QRY_000155,CUST_0155,I ordered Boots but received Textbook instead,Clothing,Returns,2.62,2.4,Silver,12.6,12,160.55,7,False,False,2025-02-17 04:36:41,4,0,False,0.279
QRY_000156,CUST_0156,I need to change the delivery address for order #ORD433632,Home & Garden,Shipping,3.06,3.1,Gold,3.6,17,145.16,10,True,False,2025-04-23 16:32:57,16,2,False,0.415
QRY_000157,CUST_0157,Is the Headphones compatible with Gaming Console?,Electronics,Product Info,1.12,,Gold,38.6,11,165.39,7,False,False,2025-02-09 16:42:30,16,6,True,0.36
QRY_000158,CUST_0158,I want to return the Lawn Mower I ordered. It doesn't fit properly,Home & Garden,Returns,3.94,1.7,Silver,7.2,8,64.49,13,False,False,2025-07-19 14:42:07,14,5,True,0.475
QRY_000159,CUST_0159,I can't connect my Jeans to WiFi. What should I do?,Clothing,Technical Support,5.2,3.0,Bronze,59.0,7,170.41,11,False,False,2024-11-07 19:42:38,19,3,False,0.354
QRY_000160,CUST_0160,I was charged twice for my order #ORD444525. Can you help me get a refund?,Electronics,Billing,4.07,2.6,Silver,42.5,9,64.87,15,True,False,2025-06-22 08:52:02,8,6,True,0.36
QRY_000161,CUST_0161,Can I return this Boots even though it's been 40 days?,Clothing,Returns,3.69,2.6,Bronze,55.3,17,233.27,11,False,False,2025-05-28 14:09:27,14,2,False,0.56
QRY_000162,CUST_0162,The Novel makes a strange noise when I use it,Books,Technical Support,5.11,1.5,Bronze,59.0,11,200.72,10,False,False,2024-12-28 05:53:07,5,5,True,0.152
QRY_000163,CUST_0163,I can't connect my Comic Book to WiFi. What should I do?,Books,Technical Support,4.09,2.5,Silver,1.2,8,159.34,12,False,False,2024-11-30 22:51:38,22,5,True,0.409
QRY_000164,CUST_0164,When will the Samsung TV be back in stock?,Electronics,Product Info,1.59,3.5,Bronze,11.8,10,112.23,9,False,False,2025-06-19 02:21:02,2,3,False,0.274
QRY_000165,CUST_0165,The MacBook arrived damaged. How do I return it?,Electronics,Returns,5.89,3.1,Silver,8.5,13,174.67,9,False,False,2025-02-12 15:26:37,15,2,False,0.616
QRY_000166,CUST_0166,Is the Biography compatible with Biography?,Books,Product Info,0.5,5.0,Silver,5.8,13,159.24,6,False,False,2025-03-28 06:30:51,6,4,False,0.676
QRY_000167,CUST_0167,I ordered Bike Helmet but received Sneakers instead,Sports,Returns,3.67,3.0,Silver,21.8,10,148.25,8,False,False,2025-04-10 14:35:25,14,3,False,0.066
QRY_000168,CUST_0168,How do I reset my Samsung TV to factory settings?,Electronics,Technical Support,8.19,1.6,Silver,13.7,9,238.54,10,False,False,2025-02-13 05:50:29,5,3,False,0.275
QRY_000169,CUST_0169,I need to update my billing address for order #ORD503380,Clothing,Billing,1.68,4.1,Gold,28.5,9,,10,True,False,2025-08-09 20:42:59,20,5,True,0.488
QRY_000170,CUST_0170,What's the difference between Dress and Boots?,Clothing,Product Info,0.63,4.9,Gold,3.5,20,137.62,7,False,False,2024-12-17 15:22:10,15,1,False,0.342
QRY_000171,CUST_0171,Can I return this Basketball even though it's been 40 days?,Sports,Returns,5.86,2.8,Bronze,18.7,15,191.7,11,False,False,2024-10-18 16:25:51,16,4,False,0.121
QRY_000172,CUST_0172,Can I return this Boots even though it's been 40 days?,Clothing,Returns,2.6,3.4,Bronze,16.1,19,172.96,11,False,False,2025-02-07 18:13:29,18,4,False,0.312
QRY_000173,CUST_0173,I can't connect my Textbook to WiFi. What should I do?,Books,Technical Support,4.25,3.0,Silver,62.2,8,95.95,11,False,False,2025-07-17 15:48:37,15,3,False,0.163
QRY_000174,CUST_0174,I want to return the Bike Helmet I ordered. It doesn't fit properly,Sports,Returns,1.61,2.8,Gold,85.0,19,202.66,13,False,False,2025-08-19 14:34:50,14,1,False,0.485
QRY_000175,CUST_0175,I ordered Bike Helmet but received Running Shoes instead,Sports,Returns,2.75,3.7,Gold,44.7,10,154.81,9,False,False,2025-01-12 22:52:02,22,6,True,0.427
QRY_000176,CUST_0176,Is the Yoga Mat compatible with Basketball?,Sports,Product Info,0.5,4.5,Bronze,3.1,6,126.89,7,False,False,2024-11-14 09:04:45,9,3,False,0.275
QRY_000177,CUST_0177,The tracking shows my package is stuck in Port Kyle for 3 days,Clothing,Shipping,1.16,4.0,Bronze,31.0,5,222.35,13,False,False,2025-08-04 12:16:59,12,0,False,0.193
QRY_000178,CUST_0178,My Lawn Mower stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,10.68,2.2,Bronze,23.6,17,159.83,11,False,False,2025-07-12 02:26:07,2,5,True,0.48
QRY_000179,CUST_0179,The Programming Book makes a strange noise when I use it,Books,Technical Support,4.31,2.5,Bronze,0.6,17,154.11,11,False,False,2025-05-15 08:29:03,8,3,False,0.345
QRY_000180,CUST_0180,When will the Bike Helmet be back in stock?,Sports,Product Info,0.73,5.0,Gold,38.5,15,203.27,9,False,False,2025-09-28 01:30:48,1,6,True,0.235
QRY_000181,CUST_0181,I need to update my billing address for order #ORD807617,Books,Billing,2.83,3.4,Silver,23.7,15,228.98,10,True,False,2024-11-22 02:43:10,2,4,False,0.476
QRY_000182,CUST_0182,My credit card shows a charge of $375.00 but I only ordered items worth $235.00,Electronics,Billing,2.02,3.2,Bronze,2.8,10,123.86,15,False,False,2025-05-29 10:30:09,10,3,False,0.57
QRY_000183,CUST_0183,Why was I charged tax on my order when I live in Arizona?,Clothing,Billing,3.66,3.0,Bronze,6.4,4,148.27,13,False,False,2025-04-07 09:22:05,9,0,False,0.648
QRY_000184,CUST_0184,My Vacuum Cleaner stopped working after 2 weeks. Can you help?,Home & Garden,Technical Support,8.82,2.1,Bronze,27.3,15,161.71,11,False,False,2025-08-29 20:48:15,20,4,False,0.238
QRY_000185,CUST_0185,I need a receipt for my purchase #ORD715870 for tax purposes,Sports,Billing,2.56,3.2,Silver,50.7,19,93.86,11,True,False,2025-02-19 07:58:16,7,2,False,0.172
QRY_000186,CUST_0186,I was charged twice for my order #ORD613117. Can you help me get a refund?,Clothing,Billing,1.41,4.3,Platinum,6.3,19,169.12,15,True,False,2025-07-14 00:59:55,0,0,False,0.082
QRY_000187,CUST_0187,The tracking shows my package is stuck in Elainefurt for 3 days,Books,Shipping,2.89,4.3,Silver,17.3,9,118.84,12,False,False,2025-08-29 14:28:35,14,4,False,0.458
QRY_000188,CUST_0188,The Jacket makes a strange noise when I use it,Clothing,Technical Support,2.59,3.3,Gold,10.3,11,122.23,10,False,False,2025-02-20 04:37:17,4,3,False,0.297
QRY_000189,CUST_0189,I was charged twice for my order #ORD196126. Can you help me get a refund?,Home & Garden,Billing,2.76,,Silver,4.0,16,160.15,15,True,False,2025-06-30 01:19:49,1,0,False,0.447
QRY_000190,CUST_0190,The T-shirt makes a strange noise when I use it,Clothing,Technical Support,4.62,2.4,Silver,20.8,9,74.21,10,False,False,2025-05-06 23:41:48,23,1,False,0.121
QRY_000191,CUST_0191,I lost my receipt but want to return this Vacuum Cleaner,Home & Garden,Returns,3.25,2.5,Gold,74.8,14,141.15,11,False,False,2025-01-04 16:47:30,16,5,True,0.111
QRY_000192,CUST_0192,The Coffee Maker app keeps crashing on my phone,Home & Garden,Technical Support,4.22,3.1,Bronze,7.2,14,110.09,9,False,False,2025-07-15 19:39:12,19,1,False,0.513
QRY_000193,CUST_0193,What are the dimensions of the Bike Helmet?,Sports,Product Info,2.31,4.6,Bronze,6.0,14,149.18,8,False,False,2025-07-20 07:08:48,7,6,True,0.472
QRY_000194,CUST_0194,I ordered Programming Book but received Running Shoes instead,Books,Returns,3.51,2.5,Silver,21.5,16,209.42,9,False,False,2025-03-25 02:14:24,2,1,False,0.201
QRY_000195,CUST_0195,I was charged twice for my order #ORD166645. Can you help me get a refund?,Electronics,Billing,3.87,3.8,Silver,20.0,15,191.02,15,True,False,2025-04-14 20:29:50,20,0,False,0.133
QRY_000196,CUST_0196,I need a receipt for my purchase #ORD573962 for tax purposes,Books,Billing,2.55,3.1,Silver,27.4,13,175.36,11,True,False,2025-02-07 23:50:17,23,4,False,0.27
QRY_000197,CUST_0197,My package was delivered but I wasn't home. Where is it now?,Clothing,Shipping,2.34,3.4,Bronze,51.1,17,141.64,12,False,False,2025-04-19 00:53:55,0,5,True,0.377
QRY_000198,CUST_0198,Can I return this Headphones even though it's been 40 days?,Electronics,Returns,6.19,2.0,Bronze,32.7,8,157.34,11,False,False,2024-12-30 16:06:31,16,0,False,0.399
QRY_000199,CUST_0199,I was charged twice for my order #ORD737846. Can you help me get a refund?,Books,Billing,2.12,3.3,Gold,17.0,13,182.27,15,True,False,2025-08-13 17:20:44,17,2,False,0.473
QRY_000200,CUST_0200,I need a receipt for my purchase #ORD846746 for tax purposes,Books,Billing,0.75,4.9,Gold,2.7,15,258.16,11,True,False,2025-01-29 09:43:15,9,2,False,0.417
QRY_000201,CUST_0201,The Dining Table app keeps crashing on my phone,Home & Garden,Technical Support,1.12,3.3,Platinum,10.0,14,203.68,9,False,False,2025-05-30 20:46:08,20,4,False,0.208
QRY_000202,CUST_0202,The Sweater app keeps crashing on my phone,Clothing,Technical Support,6.65,1.2,Bronze,20.9,10,98.67,8,False,False,2025-05-14 19:25:34,19,2,False,0.445
QRY_000203,CUST_0203,How do I reset my Sneakers to factory settings?,Clothing,Technical Support,4.64,2.5,Bronze,49.3,15,228.28,9,False,False,2025-03-13 03:20:38,3,3,False,0.212
QRY_000204,CUST_0204,I need to update my billing address for order #ORD260053,Sports,Billing,0.81,4.2,Silver,14.2,11,146.71,10,True,False,2025-05-27 17:01:54,17,1,False,0.203
QRY_000205,CUST_0205,I want to return the Headphones I ordered. It doesn't fit properly,Electronics,Returns,6.51,3.0,Bronze,38.0,14,162.19,12,False,False,2024-11-03 14:18:49,14,6,True,0.365
QRY_000206,CUST_0206,My order #ORD688866 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,2.58,4.6,Silver,7.7,20,121.8,13,True,False,2025-03-16 14:00:22,14,6,True,0.566
QRY_000207,CUST_0207,I ordered Couch but received Headphones instead,Home & Garden,Returns,5.14,2.7,Silver,69.0,11,73.72,7,False,False,2024-12-05 16:11:30,16,3,False,0.318
QRY_000208,CUST_0208,What's the difference between Dress and T-shirt?,Clothing,Product Info,0.5,5.0,Platinum,12.6,17,115.4,7,False,False,2024-11-25 08:52:18,8,0,False,0.176
QRY_000209,CUST_0209,Can you tell me more about the warranty for T-shirt?,Clothing,Product Info,2.25,4.5,Bronze,0.8,14,145.89,10,False,False,2025-03-25 20:46:08,20,1,False,0.527
QRY_000210,CUST_0210,I ordered Textbook but received MacBook instead,Books,Returns,1.34,3.6,Platinum,4.9,15,205.86,7,False,False,2025-01-28 13:40:57,13,1,False,0.459
QRY_000211,CUST_0211,The tracking shows my package is stuck in Santosmouth for 3 days,Books,Shipping,1.66,3.6,Bronze,0.8,18,145.51,12,False,False,2025-09-13 15:53:18,15,5,True,0.307
QRY_000212,CUST_0212,I want to return the Vacuum Cleaner I ordered. It doesn't fit properly,Home & Garden,Returns,5.71,2.5,Bronze,3.2,14,222.01,13,False,False,2025-09-21 10:41:25,10,6,True,0.16
QRY_000213,CUST_0213,My Running Shoes stopped working after 2 weeks. Can you help?,Sports,Technical Support,4.59,2.7,Bronze,16.2,9,127.69,11,False,False,2025-01-13 23:49:01,23,0,False,0.51
QRY_000214,CUST_0214,The tracking shows my package is stuck in South Tiffanyville for 3 days,Home & Garden,Shipping,1.78,4.2,Bronze,1.8,11,55.52,13,False,False,2025-04-07 22:52:30,22,0,False,0.093
QRY_000215,CUST_0215,Is the MacBook compatible with Tablet?,Electronics,Product Info,2.13,4.2,Silver,8.3,15,101.65,6,False,False,2025-02-20 14:52:56,14,3,False,0.337
QRY_000216,CUST_0216,Can you tell me more about the warranty for Sweater?,Clothing,Product Info,1.96,4.3,Bronze,103.6,8,147.61,10,False,False,2024-12-13 04:18:00,4,4,False,0.355
QRY_000217,CUST_0217,My credit card shows a charge of $226.00 but I only ordered items worth $135.00,Home & Garden,Billing,3.21,3.1,Silver,29.1,13,160.42,15,False,False,2024-12-22 15:51:13,15,6,True,0.056
QRY_000218,CUST_0218,My package was delivered but I wasn't home. Where is it now?,Home & Garden,Shipping,2.54,4.0,Bronze,10.4,11,47.91,12,False,False,2025-04-28 22:05:10,22,0,False,0.498
QRY_000219,CUST_0219,What's the difference between iPhone and Smart Watch?,Electronics,Product Info,2.79,5.0,Silver,28.1,15,219.97,8,False,False,2025-01-24 06:43:54,6,4,False,0.154
QRY_000220,CUST_0220,I need to update my billing address for order #ORD444061,Books,Billing,1.7,3.1,Bronze,66.1,14,196.23,10,True,False,2025-10-02 15:22:19,15,3,False,0.194
QRY_000221,CUST_0221,Is the Tennis Racket compatible with Dumbbells?,Sports,Product Info,1.4,5.0,Bronze,40.5,12,253.76,7,False,False,2025-02-28 20:23:47,20,4,False,0.139
QRY_000222,CUST_0222,Why was I charged tax on my order when I live in Pennsylvania?,Clothing,Billing,0.95,3.9,Silver,31.6,6,115.54,13,False,False,2025-07-12 17:40:46,17,5,True,0.059
QRY_000223,CUST_0223,I need to update my billing address for order #ORD550137,Clothing,Billing,4.12,2.0,Bronze,4.2,17,176.14,10,True,False,2025-03-16 01:05:32,1,6,True,0.253
QRY_000224,CUST_0224,My order #ORD121869 was supposed to arrive yesterday but I haven't received it,Books,Shipping,1.11,4.1,Silver,16.5,13,121.31,13,True,False,2025-05-28 21:07:36,21,2,False,0.104
QRY_000225,CUST_0225,I ordered iPhone but received Yoga Mat instead,Electronics,Returns,4.76,3.3,Bronze,134.6,8,137.13,8,False,False,2025-02-01 05:50:02,5,5,True,0.458
QRY_000226,CUST_0226,How do I reset my Jacket to factory settings?,Clothing,Technical Support,1.9,3.4,Gold,31.2,15,66.57,9,False,False,2025-08-14 21:55:16,21,3,False,0.23
QRY_000227,CUST_0227,The tracking shows my package is stuck in Jefferyborough for 3 days,Clothing,Shipping,1.58,3.7,Bronze,11.1,16,234.2,12,False,False,2025-06-15 18:36:59,18,6,True,0.058
QRY_000228,CUST_0228,My package was delivered but I wasn't home. Where is it now?,Electronics,Shipping,3.19,3.1,Silver,49.6,17,127.06,12,False,False,2025-06-18 07:49:29,7,2,False,0.112
QRY_000229,CUST_0229,I was charged twice for my order #ORD368402. Can you help me get a refund?,Books,Billing,2.11,3.2,Bronze,21.5,18,223.83,15,True,False,2025-05-30 17:30:38,17,4,False,0.507
QRY_000230,CUST_0230,My order #ORD910389 was supposed to arrive yesterday but I haven't received it,Home & Garden,Shipping,2.23,4.1,Silver,3.4,8,219.0,13,True,False,2025-02-21 12:44:03,12,4,False,0.482
QRY_000231,CUST_0231,What's the difference between Couch and Vacuum Cleaner?,Home & Garden,Product Info,0.87,4.4,Platinum,4.8,16,177.18,8,False,False,2025-08-19 02:19:19,2,1,False,0.475
QRY_000232,CUST_0232,How do I reset my Coffee Maker to factory settings?,Home & Garden,Technical Support,4.97,3.0,Silver,17.4,10,131.47,10,False,False,2025-09-05 04:03:26,4,4,False,0.145
QRY_000233,CUST_0233,I want to return the Garden Hose I ordered. It doesn't fit properly,Home & Garden,Returns,7.26,1.5,Bronze,11.9,22,85.27,13,False,False,2025-08-26 20:30:32,20,1,False,0.326
QRY_000234,CUST_0234,What are the dimensions of the Basketball?,Sports,Product Info,0.75,4.5,Gold,3.4,22,208.04,7,False,False,2024-11-15 21:19:56,21,4,False,0.01
QRY_000235,CUST_0235,I need a receipt for my purchase #ORD503159 for tax purposes,Home & Garden,Billing,3.82,2.5,Bronze,1.8,8,199.81,11,True,False,2025-07-06 13:24:46,13,6,True,0.156
QRY_000236,CUST_0236,I need a receipt for my purchase #ORD297383 for tax purposes,Books,Billing,2.12,2.6,Silver,6.9,13,125.31,11,True,False,2024-10-23 01:13:21,1,2,False,0.221
QRY_000237,CUST_0237,Why was I charged tax on my order when I live in Kentucky?,Clothing,Billing,3.46,3.5,Bronze,4.4,14,169.1,13,False,False,2025-06-01 15:59:10,15,6,True,0.163
QRY_000238,CUST_0238,Is the Jeans compatible with Sneakers?,Clothing,Product Info,1.51,5.0,Silver,48.6,9,171.5,6,False,False,2025-04-18 17:58:27,17,4,False,0.478
QRY_000239,CUST_0239,The tracking shows my package is stuck in Rosebury for 3 days,Home & Garden,Shipping,1.82,3.1,Bronze,1.4,3,186.63,12,False,False,2025-06-26 04:02:56,4,3,False,0.245
QRY_000240,CUST_0240,The tracking shows my package is stuck in Blankenshipport for 3 days,Electronics,Shipping,1.53,3.7,Bronze,17.0,3,145.96,12,False,False,2025-06-26 18:50:29,18,3,False,0.465
QRY_000241,CUST_0241,The Sweater makes a strange noise when I use it,Clothing,Technical Support,1.24,3.9,Platinum,80.5,13,199.9,10,False,False,2025-02-12 20:22:29,20,2,False,0.138
QRY_000242,CUST_0242,I want to return the Textbook I ordered. It doesn't fit properly,Books,Returns,3.09,2.9,Silver,26.4,7,5.19,12,False,False,2024-12-09 07:58:19,7,0,False,0.185
QRY_000243,CUST_0243,I need a receipt for my purchase #ORD188834 for tax purposes,Books,Billing,1.0,4.0,Bronze,29.3,9,118.81,11,True,False,2025-03-29 10:02:09,10,5,True,0.3
QRY_000244,CUST_0244,The Programming Book app keeps crashing on my phone,Books,Technical Support,2.36,4.0,Gold,4.7,19,245.7,9,False,False,2025-09-06 10:04:26,10,5,True,0.374
QRY_000245,CUST_0245,The tracking shows my package is stuck in Crosbyview for 3 days,Books,Shipping,1.02,3.6,Silver,23.1,17,205.28,12,False,False,2024-10-30 08:25:45,8,2,False,0.127
QRY_000246,CUST_0246,I can't connect my T-shirt to WiFi. What should I do?,Clothing,Technical Support,6.51,2.3,Bronze,25.8,11,209.35,11,False,False,2025-01-17 08:13:14,8,4,False,0.543
QRY_000247,CUST_0247,What's the difference between Couch and Dining Table?,Home & Garden,Product Info,1.5,4.0,Bronze,25.7,13,137.79,8,False,False,2024-11-10 03:51:32,3,6,True,0.072
QRY_000248,CUST_0248,Can I return this T-shirt even though it's been 40 days?,Clothing,Returns,4.18,3.0,Bronze,26.4,15,198.2,11,False,False,2025-09-11 23:44:00,23,3,False,0.107
